# platform=macos kernel=darwin host=jimin318lee.local sample_rate=48000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,replot_count,fg_wait_ms
3908,480,0,0.0,0.047,0.012,0.035,0.002,0.000,0.033,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,5.384
3909,480,0,0.0,0.116,0.014,0.102,0.002,0.000,0.100,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,2,18.894
3910,480,0,0.0,0.116,0.007,0.109,0.001,0.000,0.107,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,9.741
3911,480,0,0.0,0.130,0.021,0.109,0.002,0.000,0.107,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,26.847
3912,480,0,0.0,0.119,0.012,0.107,0.002,0.000,0.105,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,17.710
3913,480,0,0.0,0.119,0.011,0.108,0.002,0.000,0.106,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,8.559
3914,480,0,0.0,0.121,0.011,0.110,0.001,0.000,0.109,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,25.152
3915,480,0,0.0,0.122,0.011,0.111,0.001,0.000,0.110,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,16.005
3916,480,0,0.0,0.118,0.009,0.109,0.002,0.000,0.107,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,6.868
3917,480,0,0.0,0.120,0.012,0.108,0.002,0.000,0.106,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,22.129
3918,480,0,0.0,0.076,0.009,0.067,0.002,0.000,0.065,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,13.036
3919,480,0,0.0,0.045,0.014,0.031,0.002,0.000,0.029,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,3.878
3920,480,0,0.0,0.049,0.017,0.032,0.002,0.000,0.029,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,18.877
3921,480,0,0.0,0.080,0.011,0.069,0.002,0.000,0.067,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,2,9.745
3922,480,0,0.0,0.122,0.015,0.107,0.002,0.000,0.105,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,27.278
3923,480,0,0.0,0.123,0.020,0.103,0.002,0.000,0.101,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,18.137
3924,480,0,0.0,0.112,0.010,0.102,0.002,0.000,0.100,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,9.007
3925,480,0,0.0,0.133,0.017,0.116,0.002,0.000,0.113,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,25.899
3926,480,0,0.0,0.128,0.017,0.111,0.002,0.000,0.109,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,16.758
3927,480,0,0.0,0.116,0.012,0.104,0.002,0.000,0.102,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,7.629
3928,480,0,0.0,0.127,0.017,0.110,0.002,0.000,0.108,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,23.433
3929,480,0,0.0,0.116,0.007,0.109,0.002,0.000,0.107,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,15.307
3930,480,0,0.0,0.118,0.010,0.108,0.002,0.000,0.106,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,6.173
3931,480,0,0.0,0.042,0.011,0.031,0.002,0.000,0.029,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,21.154
3932,480,0,0.0,0.036,0.006,0.030,0.002,0.000,0.028,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,12.328
3933,480,0,0.0,0.042,0.013,0.029,0.002,0.000,0.027,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,3.192
3934,480,0,0.0,0.118,0.016,0.102,0.002,0.000,0.100,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,2,18.800
3935,480,0,0.0,0.109,0.011,0.098,0.002,0.000,0.096,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,9.691
3936,480,0,0.0,0.126,0.019,0.107,0.002,0.000,0.105,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,27.150
3937,480,0,0.0,0.122,0.013,0.109,0.002,0.000,0.107,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,18.018
3938,480,0,0.0,0.120,0.010,0.110,0.002,0.000,0.108,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,8.889
3939,480,0,0.0,0.126,0.015,0.111,0.002,0.000,0.109,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,26.873
3940,480,0,0.0,0.111,0.007,0.104,0.002,0.000,0.102,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,17.759
3941,480,0,0.0,0.112,0.010,0.102,0.001,0.000,0.100,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,8.640
3942,480,0,0.0,0.134,0.017,0.117,0.002,0.000,0.115,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,25.610
3943,480,0,0.0,0.093,0.014,0.079,0.002,0.000,0.077,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,16.518
3944,480,0,0.0,0.044,0.011,0.033,0.002,0.000,0.031,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,7.403
3945,480,0,0.0,0.051,0.014,0.037,0.002,0.000,0.034,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,23.880
3946,480,0,0.0,0.072,0.010,0.062,0.002,0.000,0.060,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,2,14.783
3947,480,0,0.0,0.116,0.010,0.106,0.002,0.000,0.104,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,5.621
3948,480,0,0.0,0.124,0.013,0.111,0.002,0.000,0.109,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,24.573
3949,480,0,0.0,0.128,0.011,0.117,0.001,0.000,0.115,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,15.450
3950,480,0,0.0,0.123,0.009,0.114,0.002,0.000,0.112,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,6.346
3951,480,0,0.0,0.133,0.014,0.119,0.002,0.000,0.117,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,24.733
3952,480,0,0.0,0.126,0.010,0.116,0.002,0.000,0.114,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,15.641
3953,480,0,0.0,0.116,0.006,0.110,0.002,0.000,0.108,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,6.544
3954,480,0,0.0,0.127,0.014,0.113,0.002,0.000,0.111,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,24.249
3955,480,0,0.0,0.125,0.010,0.115,0.001,0.000,0.113,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,15.154
3956,480,0,0.0,0.042,0.011,0.031,0.002,0.000,0.029,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,6.078
3957,480,0,0.0,0.051,0.016,0.035,0.002,0.000,0.033,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,22.424
3958,480,0,0.0,0.044,0.014,0.030,0.002,0.000,0.028,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,13.335
3959,480,0,0.0,0.117,0.013,0.104,0.001,0.000,0.102,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,2,4.225
3960,480,0,0.0,0.126,0.014,0.112,0.002,0.000,0.110,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,23.120
3961,480,0,0.0,0.122,0.010,0.112,0.002,0.000,0.109,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,14.008
3962,480,0,0.0,0.127,0.012,0.115,0.001,0.000,0.114,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,4.901
3963,480,0,0.0,0.118,0.011,0.107,0.002,0.000,0.105,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,23.192
3964,480,0,0.0,0.118,0.009,0.109,0.001,0.000,0.107,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,14.080
3965,480,0,0.0,0.119,0.008,0.111,0.002,0.000,0.109,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,4.995
3966,480,0,0.0,0.131,0.017,0.114,0.002,0.000,0.112,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,22.316
3967,480,0,0.0,0.119,0.012,0.107,0.002,0.000,0.105,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,13.225
3968,480,0,0.0,0.081,0.010,0.071,0.002,0.000,0.069,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,4.148
3969,480,0,0.0,0.043,0.013,0.030,0.002,0.000,0.028,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,20.391
3970,480,0,0.0,0.037,0.012,0.025,0.002,0.000,0.023,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,11.626
3971,480,0,0.0,0.080,0.014,0.066,0.002,0.000,0.064,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,2,2.544
3972,480,0,0.0,0.122,0.014,0.108,0.002,0.000,0.106,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,21.569
3973,480,0,0.0,0.117,0.007,0.110,0.002,0.000,0.108,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,12.561
3974,480,0,0.0,0.121,0.009,0.112,0.002,0.000,0.110,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,3.503
3975,480,0,0.0,0.126,0.012,0.114,0.002,0.000,0.112,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,22.230
3976,480,0,0.0,0.119,0.010,0.109,0.002,0.000,0.107,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,13.142
3977,480,0,0.0,0.129,0.017,0.112,0.002,0.000,0.110,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,4.040
3978,480,0,0.0,0.124,0.016,0.108,0.002,0.000,0.106,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,19.719
3979,480,0,0.0,0.115,0.010,0.105,0.002,0.000,0.102,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,10.652
3980,480,0,0.0,0.134,0.020,0.114,0.002,0.000,0.112,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,18.559
3981,480,0,0.0,0.043,0.012,0.031,0.002,0.000,0.029,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,16.395
3982,480,0,0.0,0.045,0.016,0.029,0.002,0.000,0.026,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,24.174
3983,480,0,0.0,0.044,0.014,0.030,0.002,0.000,0.028,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,15.106
3984,480,0,0.0,0.109,0.007,0.102,0.001,0.000,0.100,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,2,5.997
3985,480,0,0.0,0.130,0.018,0.112,0.002,0.000,0.110,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,23.516
3986,480,0,0.0,0.195,0.024,0.171,0.007,0.000,0.163,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,14.372
3987,480,0,0.0,0.127,0.011,0.116,0.001,0.000,0.115,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,5.363
3988,480,0,0.0,0.134,0.017,0.117,0.002,0.000,0.115,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,22.416
3989,480,0,0.0,0.121,0.010,0.111,0.002,0.000,0.109,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,13.357
3990,480,0,0.0,0.119,0.010,0.109,0.002,0.000,0.107,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,4.263
3991,480,0,0.0,0.133,0.016,0.117,0.002,0.000,0.115,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,20.168
3992,480,0,0.0,0.113,0.007,0.106,0.001,0.000,0.104,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,11.120
3993,480,0,0.0,0.085,0.016,0.069,0.002,0.000,0.067,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,19.260
3994,480,0,0.0,0.045,0.013,0.032,0.002,0.000,0.030,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,17.232
3995,480,0,0.0,0.053,0.015,0.038,0.002,0.000,0.036,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,25.004
3996,480,0,0.0,0.078,0.016,0.062,0.002,0.000,0.060,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,2,15.933
3997,480,0,0.0,0.117,0.010,0.107,0.002,0.000,0.105,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,6.814
3998,480,0,0.0,0.137,0.027,0.110,0.002,0.000,0.108,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,24.219
3999,480,0,0.0,0.113,0.008,0.105,0.002,0.000,0.103,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,15.156
4000,480,0,0.0,0.121,0.011,0.110,0.002,0.000,0.108,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,6.082
4001,480,0,0.0,0.112,0.011,0.101,0.002,0.000,0.099,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,22.930
4002,480,0,0.0,0.109,0.007,0.102,0.002,0.000,0.100,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,14.859
4003,480,0,0.0,0.117,0.011,0.106,0.002,0.000,0.104,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,5.789
4004,480,0,0.0,0.117,0.011,0.106,0.002,0.000,0.104,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,22.103
4005,480,0,0.0,0.111,0.010,0.101,0.002,0.000,0.099,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,13.080
4006,480,0,0.0,0.053,0.022,0.031,0.003,0.000,0.028,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,4.080
4007,480,0,0.0,0.037,0.011,0.026,0.001,0.000,0.025,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,19.972
4008,480,0,0.0,0.046,0.013,0.033,0.002,0.000,0.031,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,10.914
4009,480,0,0.0,0.125,0.023,0.102,0.002,0.000,0.100,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,2,17.704
4010,480,0,0.0,0.117,0.014,0.103,0.002,0.000,0.101,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,15.645
4011,480,0,0.0,0.122,0.016,0.106,0.002,0.000,0.104,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,25.967
4012,480,0,0.0,0.130,0.011,0.119,0.002,0.000,0.117,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,16.939
4013,480,0,0.0,0.131,0.013,0.118,0.002,0.000,0.115,0.000,0.000,100.5,48262.8,480.0,100.6,48286.9,480.0,1,7.469
4014,480,0,0.0,0.122,0.018,0.104,0.003,0.000,0.101,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,23.348
4015,480,0,0.0,0.117,0.009,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,13.890
4016,480,0,0.0,0.125,0.011,0.114,0.002,0.000,0.112,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,4.403
4017,480,0,0.0,0.119,0.010,0.109,0.001,0.000,0.107,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,18.899
4018,480,0,0.0,0.079,0.011,0.068,0.002,0.000,0.066,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,9.459
4019,480,0,0.0,0.040,0.012,0.028,0.001,0.000,0.027,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,24.975
4020,480,0,0.0,0.044,0.013,0.031,0.002,0.000,0.029,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,15.953
4021,480,0,0.0,0.074,0.010,0.064,0.002,0.000,0.062,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,2,6.540
4022,480,0,0.0,0.122,0.011,0.111,0.002,0.000,0.109,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,25.303
4023,480,0,0.0,0.123,0.010,0.113,0.002,0.000,0.111,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,15.885
4024,480,0,0.0,0.121,0.013,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,6.425
4025,480,0,0.0,0.118,0.011,0.107,0.002,0.000,0.105,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,24.248
4026,480,0,0.0,0.113,0.010,0.103,0.002,0.000,0.101,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,15.844
4027,480,0,0.0,0.111,0.010,0.101,0.002,0.000,0.099,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,6.437
4028,480,0,0.0,0.114,0.013,0.101,0.001,0.000,0.100,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,23.209
4029,480,0,0.0,0.109,0.011,0.098,0.001,0.000,0.097,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,13.813
4030,480,0,0.0,0.127,0.019,0.108,0.001,0.000,0.107,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,4.409
4031,480,0,0.0,0.043,0.013,0.030,0.002,0.000,0.028,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,20.350
4032,480,0,0.0,0.037,0.007,0.030,0.002,0.000,0.028,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,11.236
4033,480,0,0.0,0.042,0.013,0.029,0.002,0.000,0.027,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,1.829
4034,480,0,0.0,0.109,0.009,0.100,0.002,0.000,0.098,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,2,15.773
4035,480,0,0.0,0.108,0.008,0.100,0.001,0.000,0.098,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,6.320
4036,480,0,0.0,0.115,0.011,0.104,0.002,0.000,0.102,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,23.232
4037,480,0,0.0,0.104,0.007,0.097,0.002,0.000,0.094,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,13.786
4038,480,0,0.0,0.112,0.010,0.102,0.002,0.000,0.100,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,4.335
4039,480,0,0.0,0.119,0.010,0.109,0.002,0.000,0.107,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,20.283
4040,480,0,0.0,0.104,0.006,0.098,0.002,0.000,0.096,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,10.871
4041,480,0,0.0,0.132,0.016,0.116,0.002,0.000,0.114,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,1.397
4042,480,0,0.0,0.118,0.010,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,16.313
4043,480,0,0.0,0.086,0.015,0.071,0.002,0.000,0.069,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,6.886
4044,480,0,0.0,0.051,0.016,0.035,0.002,0.000,0.033,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,21.228
4045,480,0,0.0,0.043,0.010,0.033,0.002,0.000,0.030,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,12.143
4046,480,0,0.0,0.078,0.015,0.063,0.002,0.000,0.061,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,2,2.705
4047,480,0,0.0,0.119,0.010,0.109,0.002,0.000,0.107,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,20.050
4048,480,0,0.0,0.122,0.014,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,10.622
4049,480,0,0.0,0.115,0.011,0.104,0.001,0.000,0.102,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,18.324
4050,480,0,0.0,0.122,0.009,0.113,0.002,0.000,0.111,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,15.773
4051,480,0,0.0,0.123,0.012,0.111,0.002,0.000,0.109,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,26.402
4052,480,0,0.0,0.126,0.014,0.112,0.002,0.000,0.110,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,16.967
4053,480,0,0.0,0.118,0.008,0.110,0.002,0.000,0.108,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,7.537
4054,480,0,0.0,0.127,0.013,0.114,0.002,0.000,0.112,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,22.297
4055,480,0,0.0,0.114,0.007,0.107,0.002,0.000,0.105,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,12.880
4056,480,0,0.0,0.047,0.012,0.035,0.002,0.000,0.033,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,3.493
4057,480,0,0.0,0.037,0.012,0.025,0.001,0.000,0.024,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,18.355
4058,480,0,0.0,0.043,0.011,0.032,0.002,0.000,0.030,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,8.916
4059,480,0,0.0,0.120,0.009,0.111,0.002,0.000,0.109,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,2,23.030
4060,480,0,0.0,0.119,0.010,0.109,0.002,0.000,0.107,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,13.635
4061,480,0,0.0,0.116,0.011,0.105,0.001,0.000,0.104,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,4.229
4062,480,0,0.0,0.125,0.016,0.109,0.002,0.000,0.107,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,25.980
4063,480,0,0.0,0.118,0.010,0.108,0.002,0.000,0.105,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,16.555
4064,480,0,0.0,0.117,0.011,0.106,0.002,0.000,0.104,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,7.117
4065,480,0,0.0,0.133,0.013,0.120,0.002,0.000,0.118,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,22.496
4066,480,0,0.0,0.120,0.011,0.109,0.002,0.000,0.107,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,13.091
4067,480,0,0.0,0.114,0.008,0.106,0.002,0.000,0.104,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,3.657
4068,480,0,0.0,0.082,0.010,0.072,0.002,0.000,0.070,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,18.142
4069,480,0,0.0,0.044,0.010,0.034,0.002,0.000,0.032,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,8.723
4070,480,0,0.0,0.045,0.015,0.030,0.001,0.000,0.029,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,22.886
4071,480,0,0.0,0.078,0.014,0.064,0.002,0.000,0.062,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,2,13.473
4072,480,0,0.0,0.122,0.011,0.111,0.002,0.000,0.109,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,4.005
4073,480,0,0.0,0.119,0.013,0.106,0.002,0.000,0.104,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,21.031
4074,480,0,0.0,0.119,0.011,0.108,0.001,0.000,0.106,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,11.602
4075,480,0,0.0,0.123,0.013,0.110,0.001,0.000,0.109,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,2.182
4076,480,0,0.0,0.120,0.009,0.111,0.001,0.000,0.109,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,19.540
4077,480,0,0.0,0.115,0.010,0.105,0.002,0.000,0.103,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,10.144
4078,480,0,0.0,0.114,0.016,0.098,0.001,0.000,0.097,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,18.666
4079,480,0,0.0,0.116,0.011,0.105,0.001,0.000,0.103,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,16.139
4080,480,0,0.0,0.118,0.014,0.104,0.002,0.000,0.102,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,30.232
4081,480,0,0.0,0.042,0.011,0.031,0.002,0.000,0.029,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,21.413
4082,480,0,0.0,0.172,0.097,0.075,0.002,0.000,0.072,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,13.046
4083,480,0,0.0,0.156,0.090,0.066,0.003,0.000,0.062,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,24.127
4084,480,0,0.0,0.260,0.033,0.227,0.002,0.000,0.225,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,2,24.553
4085,480,0,0.0,0.525,0.073,0.452,0.002,0.000,0.450,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,14.947
4086,480,0,0.0,0.369,0.103,0.266,0.003,0.000,0.262,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,23.025
4087,480,0,0.0,0.297,0.036,0.261,0.003,0.000,0.258,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,17.573
4088,480,0,0.0,0.296,0.059,0.237,0.003,0.000,0.234,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,8.221
4089,480,0,0.0,0.144,0.023,0.121,0.002,0.000,0.118,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,27.073
4090,480,0,0.0,0.471,0.099,0.372,0.003,0.000,0.369,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,17.399
4091,480,0,0.0,0.139,0.022,0.117,0.002,0.000,0.115,0.000,0.000,100.0,48023.9,480.0,100.0,48023.9,480.0,1,8.372
